OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
UWE-4,2018-111E,2026-01-26T06:27:03.787776,15.37064848,.0011714,97.5854,309.1151,108.0438,252.2083,0,U,43880,999,38891,.10632E-2,.38709E-3,0
D-STAR ONE (SPARROW),2018-111F,2026-01-26T07:24:10.713312,15.48873944,.0007308,97.6096,316.9735,113.6518,246.5500,0,U,43881,999,38925,.1276E-2,.69222E-3,0
GRUS-1A,2018-111Q,2026-01-26T15:28:05.205216,14.98732674,.00073983,97.4717,259.7844,271.5645,88.4730,0,U,43890,999,38650,.29257484E-3,.3466E-4,0
YUNHAI-2 01A,2018-112A,2026-01-26T15:08:51.155232,14.28949905,.00002689,50.0100,285.0734,39.9477,320.1458,0,U,43909,999,37084,.12854443E-3,.165E-5,0
YUNHAI-2 01B,2018-112B,2026-01-26T13:56:40.101216,14.28940196,.00045857,50.0123,348.9066,85.1151,275.0288,0,U,43910,999,36999,.10114848E-3,.96E-6,0
YUNHAI-2 01C,2018-112C,2026-01-26T14:33:17.705088,14.28923780,.00006392,50.0094,228.3615,27.1923,332.9026,0,U,43911,999,37154,.48232947E-4,-.39E-6,0
YUNHAI-2 01D,2018-112D,2026-01-26T15:41:08.380608,14.28958089,.00156673,50.0092,168.2035,207.1690,152.8407,0,U,43912,999,36734,.19850484E-3,.344E-5,0
YUNHAI-2 01E,2018-112E,2026-01-26T12:55:48.395712,14.28939794,.00053422,50.0075,48.0229,229.9077,130.1370,0,U,43913,999,36890,.14638326E-3,.211E-5,0
HONGYAN 1 (CHONGQING),2018-112F,2026-01-26T15:23:58.049376,13.43812373,.0006738,50.0087,37.6316,187.5717,172.5061,0,U,43914,999,34750,.11086226E-4,-.123E-5,0
YUNHAI-2 01F,2018-112G,2026-01-26T15:07:16.792608,14.28956550,.00075045,50.0107,108.5086,191.2004,168.8746,0,U,43915,999,36806,.11964492E-3,.143E-5,0
ZHONGXING-2D,2019-001A,2026-01-26T14:18:56.950272,1.00272785,.00016438,0.0563,259.5902,350.4945,220.5316,0,U,43920,999,5266,0,-.325E-5,0
IRIDIUM 180,2019-002A,2026-01-26T12:08:25.896192,14.34222552,.00022223,86.3929,52.8149,95.3319,264.8131,0,U,43922,999,36868,.13623522E-3,.401E-5,0
IRIDIUM 176,2019-002B,2026-01-26T12:20:33.168192,14.72276339,.00026254,86.6050,52.7752,90.1599,269.9919,0,U,43923,999,37840,.21927899E-3,.1408E-4,0
IRIDIUM 168,2019-002C,2026-01-26T11:59:18.882240,14.34218395,.00022309,86.3931,52.8910,92.2004,267.9448,0,U,43924,999,36866,.13550007E-3,.399E-5,0
IRIDIUM 173,2019-002D,2026-01-26T11:41:02.690016,14.34216930,.00023757,86.3926,52.7908,91.6488,268.4980,0,U,43925,999,36864,.55013273E-4,.174E-5,0
IRIDIUM 169,2019-002E,2026-01-26T13:36:40.602240,14.38607606,.00030125,86.4197,84.4206,84.6185,275.5357,0,U,43926,999,36986,.47718142E-4,.166E-5,0
IRIDIUM 172,2019-002F,2026-01-26T11:31:54.703200,14.34217959,.0002172,86.3924,52.8007,97.1956,262.9486,0,U,43927,999,36865,.51909687E-4,.165E-5,0
IRIDIUM 175,2019-002G,2026-01-26T10:36:00.274176,14.72243388,.00017603,86.1525,352.6950,57.0929,303.0457,0,U,43928,999,37838,.27300214E-3,.1746E-4,0
IRIDIUM 171,2019-002H,2026-01-26T12:44:58.943328,14.34218387,.00021442,86.3936,53.0706,86.2586,273.8855,0,U,43929,999,36865,.11117964E-3,.331E-5,0
IRIDIUM 170,2019-002J,2026-01-26T12:29:26.110176,14.72263590,.00023499,86.6051,52.7759,88.3879,271.7608,0,U,43930,999,37841,.22169057E-3,.1423E-4,0
IRIDIUM 167,2019-002K,2026-01-26T12:35:49.879968,14.34222729,.00022824,86.3927,52.8035,81.6526,278.4929,0,U,43931,999,36865,.14060621E-3,.414E-5,0
JILIN-1 09,2019-005B,2026-01-26T14:59:57.471936,15.19014102,.00020623,97.4743,122.9802,197.8563,162.2599,0,U,43943,999,38764,.41152811E-3,.8551E-4,0
JILIN-1 10,2019-005E,2026-01-26T13:50:56.503104,15.23693505,.0009407,97.4764,125.6312,62.8229,297.3965,0,U,43946,999,38773,.41684368E-3,.995E-4,0
